kepler_name,koi_period,koi_teq,koi_prad,koi_smass,koi_disposition,koi_score,koi_steff,koi_srad,koi_impact
Kepler-1700 b,234.240739,329.0,3.41,1.0550,CONFIRMED,0.9820,5814.00,1.2480,0.944
,341.01495,234.0,1.72,0.8360,FALSE POSITIVE,0.1460,5327.00,0.8960,0.087
,6.14631207,1260.0,4.79,1.3540,FALSE POSITIVE,0.0000,6726.00,1.3100,0.937
,27.36432337,659.0,39.49,1.2000,FALSE POSITIVE,0.0000,6167.00,1.1070,1.273
,10.26231992,509.0,1.98,0.5430,FALSE POSITIVE,0.0010,4316.00,0.5400,0.945
,1.519529227,1653.0,11.12,1.1530,FALSE POSITIVE,0.0000,6033.00,1.0460,0.866
,6.487525901,593.0,21.23,0.4980,FALSE POSITIVE,0.0000,4481.00,0.4850,1.199
,0.56676437,2267.0,0.92,1.1080,FALSE POSITIVE,0.0000,6039.00,1.0050,0.594
,2.35197616,1444.0,21.19,1.0640,FALSE POSITIVE,0.0000,6147.00,1.0030,1.177
,0.861643331,1613.0,1.88,0.6820,FALSE POSITIVE,0.0000,5506.00,0.6880,0.994
,12.1097626,681.0,1.09,0.7010,FALSE POSITIVE,0.0000,5437.00,0.7390,0.981
,63.909601,351.0,0.76,0.7010,FALSE POSITIVE,,5227.00,0.6430,0.0578
,19.7352868,743.0,49.24,1.0950,FALSE POSITIVE,0.0020,6329.00,1.0450,1.417
,0.566799125,2299.0,0.56,1.0350,FALSE POSITIVE,0.0000,6063.00,1.0040,0.232
,20.1890396,794.0,1.39,1.0850,CANDIDATE,1.0000,6178.00,1.2670,0.541
,1.061935973,1961.0,24.17,1.1150,FALSE POSITIVE,0.0000,6274.00,1.0620,1.19
,1.485898163,1272.0,14.96,0.6990,FALSE POSITIVE,0.0000,5088.00,0.7270,1.173
Kepler-1931 b,38.5763483,619.0,2.05,1.1740,CONFIRMED,0.9740,6167.00,1.2210,0.015
,1.845610523,2502.0,77.83,1.4080,FALSE POSITIVE,0.0000,5974.00,2.9780,1.22
,7.3812344,944.0,1,1.0050,CANDIDATE,0.8020,6072.00,0.9230,0.687
Kepler-1539 b,133.303247,301.0,2.67,0.8110,CONFIRMED,1.0000,5064.00,0.8640,0.063
Kepler-1540 b,125.4132302,266.0,3.14,0.7340,CONFIRMED,1.0000,4641.00,0.7470,0.822
,21.5702917,888.0,29.53,0.9300,FALSE POSITIVE,0.0000,6070.00,1.6280,1.155
,0.868723418,1998.0,1.87,0.8550,FALSE POSITIVE,0.0000,5761.00,1.0460,0.947
Kepler-508 b,25.30893566,710.0,1.77,1.1400,CONFIRMED,1.0000,5949.00,1.2920,0.799
,27.25471993,,,,FALSE POSITIVE,,,,
,34.10787519,,,,FALSE POSITIVE,,,,
,16.61474421,,,,FALSE POSITIVE,,,,
,1.412526202,3001.0,36.77,1.7280,FALSE POSITIVE,0.0000,8468.00,1.9100,1.166
,2.759573341,1198.0,6.42,0.9010,FALSE POSITIVE,0.0000,5640.00,0.8630,1.04
,3.79188234,1201.0,1.95,0.9440,FALSE POSITIVE,0.0000,6171.00,0.9100,0.615
,14.38724729,725.0,29.24,0.8110,FALSE POSITIVE,1.0000,5830.00,0.8590,1.262
,58.4302648,300.0,3.45,0.5940,FALSE POSITIVE,0.0250,4338.00,0.6090,0.948
,0.566717263,2096.0,0.43,0.9140,FALSE POSITIVE,0.0000,5544.00,0.9570,0.606
,13.37935853,1395.0,6.65,1.3710,FALSE POSITIVE,0.0000,6739.00,2.7020,0.974
,13.26255423,766.0,3.55,1.0240,FALSE POSITIVE,0.0000,5973.00,0.9350,0.943
,20.5696575,650.0,28.96,0.9380,FALSE POSITIVE,0.0000,6098.00,0.8380,1.298
,4.52342256,1195.0,1.7,1.1170,FALSE POSITIVE,0.0000,6211.00,1.0580,0.757
,22.32423657,611.0,4.56,0.9340,FALSE POSITIVE,0.0000,5648.00,0.9120,0.965
,0.723947772,3192.0,52.16,0.8120,FALSE POSITIVE,0.0000,5160.00,2.8970,1.148
Kepler-1533 b,308.544422,330.0,3.28,1.2520,CONFIRMED,0.9880,6325.00,1.3490,0.022
,0.905679492,1882.0,35.74,1.0000,FALSE POSITIVE,0.0000,5780.00,1.0000,1.272
,22.735911,643.0,5.07,1.0000,FALSE POSITIVE,0.0000,5780.00,1.0000,0.665
,0.909310626,2130.0,48.79,1.1480,FALSE POSITIVE,0.0000,6370.00,1.1060,1.264
,0.648774274,1659.0,1.08,0.7010,FALSE POSITIVE,0.0000,5026.00,0.7290,0.078
,32.63286247,,,,FALSE POSITIVE,,,,
,173.92851338,,,,CANDIDATE,,,,
,25.64384513,,,,FALSE POSITIVE,,,,
,25.58546721,,,,FALSE POSITIVE,,,,
,17.47702,676.0,0.93,0.8450,FALSE POSITIVE,,6116.00,0.7820,0.0012
,16.88954693,,,,FALSE POSITIVE,,,,
,26.77891391,,,,FALSE POSITIVE,,,,
,13.33386985,,,,FALSE POSITIVE,,,,
,94.10628163,,,,FALSE POSITIVE,,,,
,14.71266408,,,,FALSE POSITIVE,,,,
,0.696125302,1645.0,28.44,0.6520,FALSE POSITIVE,0.9740,5245.00,0.6740,1.219
,302.38867822,238.0,40.73,0.8450,FALSE POSITIVE,0.0000,5328.00,0.8570,1.134
,305.0762469,284.0,7.82,1.0830,CANDIDATE,0.9950,5716.00,1.1550,0.695
,5.24372504,1017.0,20.41,0.7770,FALSE POSITIVE,0.0000,5772.00,0.8670,1.201
,18.795269797,899.0,30.77,1.0380,FALSE POSITIVE,0.0000,5623.00,1.8410,0.201
,42.2625935,855.0,12.62,1.6580,FALSE POSITIVE,0.0000,5432.00,3.5810,0.962
,3.549386251,1142.0,24.15,0.9080,FALSE POSITIVE,0.0040,5759.00,0.8920,0.818
Kepler-1676 b,29.92208104,782.0,3.09,1.1090,CONFIRMED,0.9940,6127.00,1.6370,0.38
,0.566812588,3089.0,0.71,1.0080,FALSE POSITIVE,0.0000,6194.00,1.7180,0.079
,9.94221873,754.0,19.64,0.8320,FALSE POSITIVE,0.0000,5213.00,0.9170,1.171
,9.06557317,880.0,1.46,0.9910,FALSE POSITIVE,0.0000,6075.00,0.9160,0.432
,4.9432827,1739.0,1.21,1.4720,FALSE POSITIVE,,6701.00,2.2360,0.5719
,7.35390869,1483.0,2.29,1.4580,FALSE POSITIVE,0.0000,6385.00,2.3270,0.375
,15.7455586,743.0,1.41,1.0310,FALSE POSITIVE,0.0130,6089.00,0.9500,0.889
,0.566796615,2077.0,0.59,0.9400,FALSE POSITIVE,0.0000,5858.00,0.8490,0.243
Kepler-361 b,8.48651582,1060.0,1.34,1.0850,CONFIRMED,0.9990,6178.00,1.2670,0.009
,2.189092892,1446.0,33.45,1.0430,FALSE POSITIVE,0.0000,6106.00,0.9660,1.27
,2.40435335,2454.0,3.05,1.5220,FALSE POSITIVE,0.0000,6103.00,3.3580,0.746
,220.9290121,299.0,5.24,0.9810,FALSE POSITIVE,0.0000,5893.00,0.9410,0.826
,3.1877519,1141.0,19.66,0.9040,FALSE POSITIVE,0.0000,5532.00,0.8960,1.178
,3.76565247,1108.0,0.87,0.9730,CANDIDATE,0.8250,5815.00,0.8770,0.535
,10.72396374,783.0,39.84,0.8320,FALSE POSITIVE,0.0000,5582.00,0.9050,1.25
,119.67747,379.0,36.8,1.0480,FALSE POSITIVE,0.0000,6075.00,0.9690,1.283
,185.9526325,343.0,50.98,1.0570,FALSE POSITIVE,0.0000,5813.00,1.1640,1.264
,103.62650922,,,,FALSE POSITIVE,,,,
,41.077590334,346.0,23.2,0.6330,FALSE POSITIVE,0.0000,4451.00,0.6200,0.502
,2.99540439,2195.0,65.37,1.4950,FALSE POSITIVE,0.0000,6106.00,3.0900,1.179
,10.5994606,896.0,1.28,1.1610,CANDIDATE,0.9390,6194.00,1.0690,0.671
,63.934965,525.0,44.59,0.9270,FALSE POSITIVE,0.0000,5209.00,1.5950,1.217
,38.4769457,814.0,4.79,1.1640,FALSE POSITIVE,0.0000,6079.00,2.1630,0.981
Kepler-1025 b,37.3228722,1654.0,35.34,3.5730,CONFIRMED,0.9990,4907.00,19.5300,0.608
,1.664980224,1921.0,3.68,1.0240,FALSE POSITIVE,0.0000,5792.00,1.5670,0.987
,16.6094904,766.0,1.82,0.9980,FALSE POSITIVE,0.0000,6047.00,1.0500,0.631
,0.566789505,2038.0,3.37,0.8630,FALSE POSITIVE,0.0000,5894.00,0.7840,1.03
,2.62982665,1968.0,17.88,1.4110,FALSE POSITIVE,0.0000,6712.00,1.8460,1.077
,2.69787749,1512.0,1.5,0.8620,FALSE POSITIVE,0.0000,5609.00,1.3480,0.53
,5.23340265,851.0,1.15,0.8300,FALSE POSITIVE,0.0000,5266.00,0.7410,0.366
,3.51289168,1161.0,1.12,0.8710,FALSE POSITIVE,0.0000,5523.00,0.9810,0.373
Kepler-2001 c,14.092583189,597.0,1.82,0.8640,CONFIRMED,0.0000,5081.00,0.7700,0.586
,9.087508013,987.0,1.37,0.9050,FALSE POSITIVE,0.0000,6078.00,1.1190,0.511
,0.65244373,1969.0,2.17,0.8750,FALSE POSITIVE,0.0000,5638.00,0.8830,0.133
,1.332564704,1692.0,30.04,1.0530,FALSE POSITIVE,0.0000,6046.00,0.9720,1.249
,2.636899795,1179.0,49.84,0.9080,FALSE POSITIVE,0.0000,5524.00,0.8470,1.519
,0.660629055,2032.0,17.38,0.9340,FALSE POSITIVE,0.0000,6024.00,0.8490,1.173
,0.885123683,1961.0,1.14,0.9990,FALSE POSITIVE,0.0000,5979.00,0.9980,0.708
,471.65421,313.0,4.11,1.0560,FALSE POSITIVE,0.0000,6061.00,1.6530,0.85
,1.221204888,1772.0,1.1,0.8670,FALSE POSITIVE,0.0000,5874.00,0.9970,0.6
,135.90795753,,,,FALSE POSITIVE,,,,
,0.959853772,2468.0,1.3,1.0560,FALSE POSITIVE,0.0000,6061.00,1.6530,0.646
,0.592243731,1551.0,6.77,0.5880,CANDIDATE,0.0000,4920.00,0.5910,0.986
,46.882525,513.0,1.91,1.0380,FALSE POSITIVE,,6045.00,0.9550,0.7285
,20.7191626,790.0,1.85,0.9460,FALSE POSITIVE,0.0000,5837.00,1.3660,0.016
,399.37587,326.0,3.93,1.1190,CANDIDATE,0.1810,6098.00,1.6180,0.556
,16.60973843,579.0,6.64,0.8360,FALSE POSITIVE,,5238.00,0.7520,1.0412
,54.323118,706.0,5.06,1.4590,FALSE POSITIVE,,6988.00,1.6700,0.9727
,5.803127153,886.0,19.04,0.8760,FALSE POSITIVE,0.0020,5533.00,0.7950,0.006
,35.51619219,504.0,719.49,0.8830,FALSE POSITIVE,0.0000,5514.00,0.8710,8.467
,0.589049151,1959.0,39.51,0.7030,FALSE POSITIVE,0.0000,5592.00,0.7710,1.094
Kepler-1789 b,80.2321467,380.0,3.24,0.9200,CONFIRMED,0.9680,5436.00,0.8880,0.911
,41.88970036,515.0,32.16,0.9890,CANDIDATE,0.8900,5952.00,0.9070,1.285
,1.791406261,1579.0,4.51,1.0910,FALSE POSITIVE,0.0000,6092.00,1.0280,1.008
,1.25483232,2748.0,2.89,1.3580,FALSE POSITIVE,0.0000,6168.00,2.5720,0.547
,5.71483873,842.0,1.26,0.7130,FALSE POSITIVE,0.0000,5193.00,0.7550,0.134
,17.5859472,700.0,2.24,1.0000,FALSE POSITIVE,0.1310,5780.00,1.0000,0.042
,1.332567005,2007.0,27.36,1.0450,FALSE POSITIVE,0.0000,6388.00,1.2230,1.185
Kepler-362 b,10.32736351,838.0,1.25,1.0160,CONFIRMED,0.8540,5757.00,1.0170,0.754
,2.54557259,1234.0,1.97,0.9600,FALSE POSITIVE,0.0000,5718.00,0.8630,0.038
,0.704541784,2121.0,1.72,1.1170,FALSE POSITIVE,0.0000,6063.00,1.0120,0.415
,0.697996932,1604.0,28.06,0.7680,FALSE POSITIVE,0.0000,5176.00,0.6950,1.244
,6.63449721,1719.0,85.25,1.4390,FALSE POSITIVE,0.0000,6487.00,2.8170,1.246
,110.9215892,443.0,3.71,0.9810,FALSE POSITIVE,0.1880,5725.00,1.3840,0.905
,3.88673217,1050.0,21.04,0.8330,FALSE POSITIVE,0.0000,5798.00,0.7670,1.223
Kepler-76 b,1.544928892,1997.0,13.43,1.1500,CONFIRMED,1.0000,6309.00,1.4120,0.918
,11.76921923,868.0,3.12,1.1110,FALSE POSITIVE,0.0000,6215.00,1.0520,0.964
,44.638983058,551.0,50.33,1.0960,FALSE POSITIVE,0.0000,6197.00,1.0350,1.173
,1.236866732,1569.0,1.75,0.9210,CANDIDATE,0.9810,5621.00,0.8790,0.982
,174.95980475,,,,FALSE POSITIVE,,,,
,1.926888595,1619.0,1.31,1.1880,FALSE POSITIVE,0.0000,6268.00,1.1000,0.589
Kepler-296 e,34.1420506,248.0,1.06,0.3940,CONFIRMED,0.9840,3526.00,0.3830,0.105
,0.241842544,2689.0,1.16,0.8750,FALSE POSITIVE,,5834.00,0.7970,0.3064
,0.865759153,2100.0,1.53,1.1300,FALSE POSITIVE,0.0000,6249.00,1.0760,0.38
,1.332035996,1365.0,0.85,0.8110,CANDIDATE,1.0000,5376.00,0.7300,0.137
Kepler-1649 b,8.68910764,211.0,0.49,0.0960,CONFIRMED,1.0000,2703.00,0.1180,0.049
,0.63624396,,,,FALSE POSITIVE,,,,
,4.4040248,,,,FALSE POSITIVE,,,,
,9.81101738,,,,FALSE POSITIVE,,,,
Kepler-90 c,8.71980135,987.0,1.53,1.0890,CONFIRMED,0.9990,5970.00,1.2000,0.343
Kepler-90 b,7.00821787,1062.0,1.29,1.0890,CONFIRMED,0.9160,5970.00,1.2000,0.156
,0.903583394,2162.0,33.18,1.1360,FALSE POSITIVE,0.0000,6455.00,1.1010,1.242
,0.99014722,1433.0,1.34,0.8370,FALSE POSITIVE,0.0000,5072.00,0.7470,0.329
,138.61227705,,,,FALSE POSITIVE,,,,
,0.77359329,1890.0,0.82,0.9680,FALSE POSITIVE,0.0000,5747.00,0.9070,0.388
,0.306937807,2142.0,0.82,0.7620,FALSE POSITIVE,0.0000,5088.00,0.7410,0.005
,0.716531851,2034.0,1.11,0.8630,CANDIDATE,0.9990,5552.00,1.0300,0.887
,0.637487312,2334.0,1.75,1.0450,FALSE POSITIVE,0.1330,6173.00,1.0830,0.81
,5.71489488,908.0,1.41,0.9090,FALSE POSITIVE,,5552.00,0.8330,0.0125
,7.76967007,,,,FALSE POSITIVE,,,,
,76.642481,542.0,1.36,0.9540,FALSE POSITIVE,,5537.00,1.7140,0.1653
,5.47715718,892.0,2.17,0.8470,CANDIDATE,1.0000,5029.00,0.9300,0.244
,73.45736853,,,,FALSE POSITIVE,,,,
,9.49361221,,,,FALSE POSITIVE,,,,
,4.4296786,,,,FALSE POSITIVE,,,,
,5.9703813,981.0,1.69,1.0830,FALSE POSITIVE,,5825.00,0.9650,0.8826
,7.57299816,875.0,0.53,0.9320,CANDIDATE,0.9520,5495.00,0.9610,0.411
,3.95383243,,,,FALSE POSITIVE,,,,
Kepler-1996 b,32.376183,392.0,2.26,0.7480,CONFIRMED,1.0000,4580.00,0.6750,0.896
Kepler-1662 c,284.063137,321.0,6.36,0.9960,CONFIRMED,0.9910,5791.00,1.3360,0.888
,129.68366098,,,,FALSE POSITIVE,,,,
,4.30908594,1172.0,1.62,0.9760,FALSE POSITIVE,0.0000,5754.00,1.0970,0.871
,57.104588,425.0,0.98,0.9020,FALSE POSITIVE,,5637.00,0.8210,0.087
,0.422015793,2136.0,6.69,0.8580,FALSE POSITIVE,0.0000,5614.00,0.7770,1.017
,0.945825494,1989.0,1.14,1.1810,FALSE POSITIVE,0.0000,6116.00,1.0840,0.522
,0.676715927,1735.0,1.29,0.7120,FALSE POSITIVE,0.0000,5334.00,0.7330,0.652
,4.64490141,832.0,0.76,0.7510,CANDIDATE,0.9080,4786.00,0.7700,0.058
,0.576441813,2471.0,0.82,1.0420,FALSE POSITIVE,,6459.00,1.0380,0.061
,0.423854275,1062.0,0.58,0.3830,FALSE POSITIVE,0.0000,3553.00,0.3680,0.449
,2.43731228,,,,FALSE POSITIVE,,,,
,0.692693892,2050.0,32.44,1.0480,FALSE POSITIVE,0.0000,5907.00,0.9640,1.265
,0.768934934,1713.0,4.09,0.7550,FALSE POSITIVE,0.0000,5390.00,0.7770,0.989
,0.998212785,1888.0,1.1,1.0500,FALSE POSITIVE,0.2560,6072.00,0.9880,0.436
Kepler-1409 b,0.764863517,1733.0,1.04,0.8080,CONFIRMED,0.9860,5231.00,0.8600,0.235
,0.710894157,2098.0,1.16,1.0640,FALSE POSITIVE,0.0010,5862.00,1.0490,0.134
,0.537839241,4061.0,1.49,1.5300,FALSE POSITIVE,,6456.00,3.0300,0.2589
,0.373684977,2490.0,2.25,0.9960,FALSE POSITIVE,0.0220,5970.00,0.9080,0.86
,1.10118564,,,,FALSE POSITIVE,,,,
,0.544962596,1719.0,1.03,0.7130,FALSE POSITIVE,0.0000,5257.00,0.6390,0.459
,0.769127296,1917.0,0.9,0.9160,FALSE POSITIVE,0.0000,6024.00,0.8310,0.067
,225.56791218,,,,FALSE POSITIVE,,,,
Kepler-1899 b,4.09578199,851.0,1.64,0.7590,CONFIRMED,1.0000,4791.00,0.7420,0.752
Kepler-90 e,91.9401253,450.0,2.62,1.0890,CONFIRMED,0.9710,5970.00,1.2000,0.025
,92.57337995,,,,FALSE POSITIVE,,,,
,185.0097245,,,,FALSE POSITIVE,,,,
Kepler-1904 b,4.5770016,567.0,1.33,0.5260,CONFIRMED,1.0000,3805.00,0.4970,0.327
Kepler-1425 b,14.4540329,676.0,0.72,0.7140,CONFIRMED,0.9410,5559.00,0.7900,0.522
,0.812587678,2717.0,1.54,1.3120,FALSE POSITIVE,0.0000,6143.00,1.8770,0.515
,9.3210841,394.0,0.61,0.3760,CANDIDATE,,3773.00,0.3500,0.0815
,19.3073774,1054.0,1.21,0.9970,FALSE POSITIVE,,6131.00,2.1420,0.0275
,1.000840564,3367.0,80.25,1.3280,FALSE POSITIVE,0.0000,6287.00,3.1770,1.165
Kepler-1659 b,13.6164547,755.0,22.29,1.0200,CONFIRMED,0.9890,5823.00,0.9720,1.19
Kepler-1350 c,1.766789509,730.0,1.4,0.4640,CONFIRMED,0.9990,3698.00,0.4440,0.066
,7.55842923,694.0,1.46,0.7590,CANDIDATE,0.9760,4791.00,0.7420,0.619
Kepler-529 d,35.8656484,633.0,2.44,1.0050,CONFIRMED,1.0000,6078.00,1.1890,0.963
Kepler-607 b,0.638162933,1874.0,0.91,0.8080,CONFIRMED,1.0000,5244.00,0.8880,0.092
,1.72929014,1497.0,0.86,1.0320,FALSE POSITIVE,0.0000,5910.00,0.9400,0.089
,40.301684,623.0,2.38,1.1890,FALSE POSITIVE,,6429.00,1.1770,0.5721
,43.681309,473.0,1.33,0.9230,CANDIDATE,0.9990,5726.00,0.8290,0.257
,26.524553,695.0,2.19,0.9500,FALSE POSITIVE,1.0000,4995.00,1.7030,0.218
,26.1537851,631.0,1.47,1.0450,FALSE POSITIVE,,6091.00,0.9670,0.2437
,0.944598153,4190.0,37.61,2.1380,FALSE POSITIVE,0.0000,4877.00,9.2140,1.012
,354.63284,152.0,0.9,0.5250,FALSE POSITIVE,,4206.00,0.5350,0.3134
,35.40103336,,,,FALSE POSITIVE,,,,
,230.180357,347.0,7.57,1.3100,CANDIDATE,0.9530,6313.00,1.2460,0.102
,5.2433865,1038.0,0.75,0.9880,FALSE POSITIVE,0.0000,6011.00,0.9020,0.489
,5.2435703,890.0,12.68,0.8220,FALSE POSITIVE,0.0000,5558.00,0.7220,1.145
,55.7583803,537.0,1.59,0.9180,CANDIDATE,0.3250,5413.00,1.4030,0.01
,3.781123,1421.0,1.16,0.9510,CANDIDATE,0.0000,6318.00,1.2160,0.004
,220.720142,235.0,2,0.7700,CANDIDATE,0.1930,5150.00,0.6960,0.113
,634.84739,464.0,20.5,2.5710,FALSE POSITIVE,,5048.00,8.6110,0.565
,281.5921577,225.0,7.22,0.7970,CANDIDATE,0.9960,5330.00,0.7130,0.641
,103.722152,414.0,1.95,1.0190,CANDIDATE,0.7650,5784.00,1.1430,0.017
,29.9756697,591.0,1.84,1.0260,FALSE POSITIVE,,5893.00,0.9860,0.8708
,387.56519,271.0,4.02,1.0750,FALSE POSITIVE,0.0000,6289.00,1.0200,0.916
,31.5073649,253.0,0.74,0.3860,FALSE POSITIVE,,3554.00,0.3700,0.774
,18.1118457,803.0,31.25,1.1690,FALSE POSITIVE,0.0000,6434.00,1.1380,1.235
,32.5474295,618.0,1.42,0.9950,CANDIDATE,0.8540,6068.00,1.0610,0.709
Kepler-1697 b,33.4969115,630.0,2.97,0.9620,CONFIRMED,0.9980,4928.00,1.6880,0.961
,411.8969,279.0,2.61,1.2210,CANDIDATE,,6362.00,1.1440,0.4026
,34.33339948,,,,FALSE POSITIVE,,,,
,1.389947459,1665.0,3.39,0.9520,FALSE POSITIVE,0.0000,5999.00,0.9500,0.437
,127.671711,519.0,5.52,0.8650,CANDIDATE,,4985.00,2.6330,0.2999
,282.5363563,360.0,70.53,1.0840,FALSE POSITIVE,0.0000,6401.00,1.4100,1.227
,115.23145073,,,,CANDIDATE,,,,
,289.490952,290.0,2.87,0.9950,FALSE POSITIVE,,5978.00,1.0320,0.1458
,349.58811,1351.0,134.79,1.7920,CANDIDATE,,3860.00,74.3200,0.1899
,1.680254289,1996.0,30.88,0.7470,CANDIDATE,,6423.00,1.2460,0.7314
,0.782068488,6169.0,21.02,1.9390,FALSE POSITIVE,0.5580,4475.00,20.2370,0.279
,151.13008,578.0,4.41,1.3490,CANDIDATE,,6768.00,2.3020,0.0529
,440.65087204,,,,FALSE POSITIVE,,,,
,258.63797782,,,,CANDIDATE,,,,
,289.76961138,,,,FALSE POSITIVE,,,,
,628.15844,101.0,0.95,0.4410,CANDIDATE,,3697.00,0.4230,0.2733
,273.223848,452.0,8,1.4420,FALSE POSITIVE,,5079.00,3.7920,0.0763
,0.650701055,6285.0,281.62,3.2350,FALSE POSITIVE,0.0000,10921.00,3.7010,0.4
,263.90141,562.0,23.91,1.9020,CANDIDATE,,5094.00,6.2470,0.9585
,59.742966,1037.0,16.91,1.4540,FALSE POSITIVE,,5059.00,7.3220,0.9694
,18.7821603,681.0,0.83,0.9910,CANDIDATE,,5919.00,0.9400,0.1986
,389.316341,245.0,27.61,0.9210,CANDIDATE,0.9570,5731.00,0.9580,1.202
,405.32064,166.0,1.34,0.5750,FALSE POSITIVE,,4694.00,0.5740,0.2964
,342.830882,530.0,10.76,0.8210,FALSE POSITIVE,,4994.00,5.2050,0.0886
,3.98916186,3293.0,28.1,3.1920,CANDIDATE,1.0000,4998.00,16.1870,0.08
Kepler-1926 b,42.8774169,451.0,2.67,0.7680,CONFIRMED,1.0000,5256.00,0.8320,0.02
,190.800788,321.0,1.67,1.0930,CANDIDATE,0.9750,5993.00,0.9860,0.066
,2.97601892,2799.0,164.46,1.9750,FALSE POSITIVE,0.0000,5140.00,7.7460,1.176
,2.882424694,2912.0,399.44,1.1010,FALSE POSITIVE,0.0000,4705.00,8.0580,1.051
Kepler-460 c,220.142913,389.0,5.94,1.0310,CONFIRMED,0.9020,6340.00,1.3930,0.023
,473.95103,341.0,3.32,1.2520,FALSE POSITIVE,,6513.00,1.8100,0.1671
,0.534109403,5513.0,2.28,2.7180,FALSE POSITIVE,0.0000,10747.00,2.4320,0.476
,168.77118,251.0,2825.04,0.7460,FALSE POSITIVE,,4936.00,0.7190,36.9452
,29.6094263,789.0,2.87,1.3290,CANDIDATE,0.9740,6079.00,1.7830,0.719
,22.9138322,785.0,30.24,1.0320,FALSE POSITIVE,0.0000,6154.00,1.3340,1.189
,538.36855,237.0,2.37,1.0830,FALSE POSITIVE,,6148.00,1.0150,0.0671
,65.5327181,437.0,1.79,0.9390,FALSE POSITIVE,,5755.00,0.9230,0.3023
,161.537665,400.0,1.37,1.1110,CANDIDATE,,6033.00,1.3580,0.2175
,1.018360336,2302.0,107,1.0870,FALSE POSITIVE,0.0000,6160.00,1.4630,0.553
,209.967521,344.0,1.16,1.0850,CANDIDATE,,6437.00,1.0420,0.2723
,369.73011,274.0,1.66,1.0250,CANDIDATE,,6283.00,0.9990,0.1236
,78.04064906,,,,FALSE POSITIVE,,,,
,396.349253,293.0,2.39,1.1900,FALSE POSITIVE,,6495.00,1.1680,0.0384
,0.502807253,1825.0,26.81,0.6840,FALSE POSITIVE,,5109.00,0.7150,1.2503
,21.3684341,551.0,1.72,0.7360,CANDIDATE,0.9910,5204.00,0.7860,0.063
,149.526152,202.0,1.69,0.6310,FALSE POSITIVE,,3978.00,0.6280,0.4364
,2.845736321,3058.0,402.16,2.0930,FALSE POSITIVE,0.0000,4878.00,10.1540,1.294
,29.5632952,527.0,1.9,0.9130,CANDIDATE,0.9940,5595.00,0.8280,0.154
,181.81214,324.0,2.04,1.0080,CANDIDATE,,6060.00,0.9250,0.3694
,435.50635,225.0,2.06,0.9800,CANDIDATE,,5750.00,0.8820,0.1452
,525.560452,359.0,12.74,1.3430,CANDIDATE,,4954.00,3.7960,0.0878
,43.60012467,,,,FALSE POSITIVE,,,,
,1.710299164,1638.0,57.97,0.8960,FALSE POSITIVE,0.0000,6082.00,1.0060,0.878
,252.04444,196.0,2.49,0.6730,FALSE POSITIVE,,4514.00,0.6640,0.1903
,1.39508873,,,,FALSE POSITIVE,0.0000,,,
,95.688682,1046.0,28.41,2.9810,CANDIDATE,,5040.00,13.0560,0.5497
,153.521361,493.0,3.09,1.2000,FALSE POSITIVE,,6233.00,1.9210,0.1485
,38.168652,696.0,1.4,1.0260,CANDIDATE,,6164.00,1.4650,0.0283
,3.0031801,1827.0,4.7,1.3490,FALSE POSITIVE,0.0000,6606.00,1.7680,0.98
,2.96384168,1406.0,43.7,1.1540,FALSE POSITIVE,0.0000,6095.00,1.1580,1.059
,69.089357,332.0,1.47,0.6790,CANDIDATE,0.5230,4848.00,0.6980,0.051
,43.142257,706.0,37.88,1.3380,FALSE POSITIVE,0.0000,6198.00,1.7690,1.179
Kepler-1624 b,3.290304098,540.0,4.91,0.4300,CONFIRMED,0.9980,3386.00,0.4270,0.09
,40.9882124,657.0,1.44,1.0680,CANDIDATE,,6705.00,1.1740,0.2697
,326.70552,287.0,2.83,0.7890,FALSE POSITIVE,,6036.00,0.9980,0.0826
,138.333748,488.0,6.28,0.9160,CANDIDATE,,4948.00,2.5470,0.4579
,343.49816,164.0,1.27,0.6140,FALSE POSITIVE,,4256.00,0.6240,0.3516
,11.2582311,667.0,1.24,0.6840,FALSE POSITIVE,0.0000,5242.00,0.7220,0.115
,139.54219147,,,,FALSE POSITIVE,,,,
,155.046089,1101.0,444.08,3.5110,FALSE POSITIVE,0.0000,6513.00,12.6130,1.271
,14.3641542,795.0,0.98,0.8980,FALSE POSITIVE,,5925.00,1.0330,0.2764
,12.4276185,768.0,1.14,1.0540,FALSE POSITIVE,0.0000,5869.00,0.9420,0.303
,12.427076,870.0,0.82,0.9850,FALSE POSITIVE,0.0000,5841.00,1.1930,0.026
,22.4932751,1183.0,6.04,1.6990,CANDIDATE,,5186.00,4.9800,0.1313
,315.502534,565.0,19.71,2.1370,FALSE POSITIVE,,4970.00,7.7520,0.02
,215.732414,292.0,1.26,0.8040,CANDIDATE,,5790.00,0.8560,0.4046
,276.54167976,,,,FALSE POSITIVE,,,,
Kepler-1626 b,4.13960513,1352.0,1.24,1.2020,CONFIRMED,1.0000,6535.00,1.1810,0.344
,200.79976002,303.0,48.77,1.0080,FALSE POSITIVE,0.0000,5896.00,0.9160,1.016
,8.0906952,811.0,0.8,0.9280,CANDIDATE,0.9620,5374.00,0.9020,0.151
,1.195515364,2640.0,156.91,1.1500,FALSE POSITIVE,0.0000,6047.00,2.2640,0.475
